name,fold,class,num,path,label
00_55.0047.jpg,00_55,55,47,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_55/00_55.0047.jpg,end
00_55.0049.jpg,00_55,55,49,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_55/00_55.0049.jpg,end
00_55.0050.jpg,00_55,55,50,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_55/00_55.0050.jpg,end
00_55.0052.jpg,00_55,55,52,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_55/00_55.0052.jpg,end
00_55.0056.jpg,00_55,55,56,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_55/00_55.0056.jpg,end
00_55.0057.jpg,00_55,55,57,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_55/00_55.0057.jpg,end
00_60.0033.jpg,00_60,60,33,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_60/00_60.0033.jpg,no
00_60.0034.jpg,00_60,60,34,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_60/00_60.0034.jpg,no
00_60.0035.jpg,00_60,60,35,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_60/00_60.0035.jpg,no
00_60.0036.jpg,00_60,60,36,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_60/00_60.0036.jpg,no
00_60.0042.jpg,00_60,60,42,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/00_60/00_60.0042.jpg,no
01_01.0025.jpg,01_01,1,25,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_01/01_01.0025.jpg,hi
01_01.0027.jpg,01_01,1,27,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_01/01_01.0027.jpg,hi
01_01.0028.jpg,01_01,1,28,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_01/01_01.0028.jpg,hi
01_01.0029.jpg,01_01,1,29,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_01/01_01.0029.jpg,hi
01_01.0032.jpg,01_01,1,32,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_01/01_01.0032.jpg,hi
01_01.0033.jpg,01_01,1,33,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_01/01_01.0033.jpg,hi
01_07.0031.jpg,01_07,7,31,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0031.jpg,me
01_07.0034.jpg,01_07,7,34,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0034.jpg,me
01_07.0035.jpg,01_07,7,35,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0035.jpg,me
01_07.0036.jpg,01_07,7,36,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0036.jpg,me
01_07.0037.jpg,01_07,7,37,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0037.jpg,me
01_07.0038.jpg,01_07,7,38,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0038.jpg,me
01_07.0039.jpg,01_07,7,39,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0039.jpg,me
01_07.0042.jpg,01_07,7,42,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0042.jpg,me
01_07.0044.jpg,01_07,7,44,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0044.jpg,me
01_07.0047.jpg,01_07,7,47,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0047.jpg,me
01_07.0049.jpg,01_07,7,49,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_07/01_07.0049.jpg,me
01_11.0042.jpg,01_11,11,42,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_11/01_11.0042.jpg,name
01_13.0037.jpg,01_13,13,37,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_13/01_13.0037.jpg,thank
01_17.0033.jpg,01_17,17,33,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_17/01_17.0033.jpg,fine
01_17.0041.jpg,01_17,17,41,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_17/01_17.0041.jpg,fine
01_55.0011.jpg,01_55,55,11,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_55/01_55.0011.jpg,end
01_55.0013.jpg,01_55,55,13,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_55/01_55.0013.jpg,end
01_60.0026.jpg,01_60,60,26,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0026.jpg,no
01_60.0028.jpg,01_60,60,28,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0028.jpg,no
01_60.0034.jpg,01_60,60,34,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0034.jpg,no
01_60.0035.jpg,01_60,60,35,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0035.jpg,no
01_60.0036.jpg,01_60,60,36,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0036.jpg,no
01_60.0038.jpg,01_60,60,38,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0038.jpg,no
01_60.0039.jpg,01_60,60,39,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0039.jpg,no
01_60.0040.jpg,01_60,60,40,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/01_60/01_60.0040.jpg,no
02_01.0061.jpg,02_01,1,61,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0061.jpg,hi
02_01.0062.jpg,02_01,1,62,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0062.jpg,hi
02_01.0063.jpg,02_01,1,63,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0063.jpg,hi
02_01.0064.jpg,02_01,1,64,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0064.jpg,hi
02_01.0065.jpg,02_01,1,65,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0065.jpg,hi
02_01.0066.jpg,02_01,1,66,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0066.jpg,hi
02_01.0067.jpg,02_01,1,67,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0067.jpg,hi
02_01.0068.jpg,02_01,1,68,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0068.jpg,hi
02_01.0070.jpg,02_01,1,70,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0070.jpg,hi
02_01.0071.jpg,02_01,1,71,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0071.jpg,hi
02_01.0072.jpg,02_01,1,72,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0072.jpg,hi
02_01.0073.jpg,02_01,1,73,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0073.jpg,hi
02_01.0075.jpg,02_01,1,75,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0075.jpg,hi
02_01.0078.jpg,02_01,1,78,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_01/02_01.0078.jpg,hi
02_07.0041.jpg,02_07,7,41,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0041.jpg,me
02_07.0042.jpg,02_07,7,42,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0042.jpg,me
02_07.0043.jpg,02_07,7,43,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0043.jpg,me
02_07.0044.jpg,02_07,7,44,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0044.jpg,me
02_07.0046.jpg,02_07,7,46,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0046.jpg,me
02_07.0047.jpg,02_07,7,47,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0047.jpg,me
02_07.0048.jpg,02_07,7,48,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0048.jpg,me
02_07.0049.jpg,02_07,7,49,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0049.jpg,me
02_07.0050.jpg,02_07,7,50,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0050.jpg,me
02_07.0051.jpg,02_07,7,51,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0051.jpg,me
02_07.0052.jpg,02_07,7,52,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0052.jpg,me
02_07.0053.jpg,02_07,7,53,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0053.jpg,me
02_07.0054.jpg,02_07,7,54,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0054.jpg,me
02_07.0055.jpg,02_07,7,55,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0055.jpg,me
02_07.0056.jpg,02_07,7,56,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0056.jpg,me
02_07.0057.jpg,02_07,7,57,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0057.jpg,me
02_07.0058.jpg,02_07,7,58,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0058.jpg,me
02_07.0059.jpg,02_07,7,59,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0059.jpg,me
02_07.0060.jpg,02_07,7,60,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_07/02_07.0060.jpg,me
02_11.0046.jpg,02_11,11,46,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0046.jpg,name
02_11.0048.jpg,02_11,11,48,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0048.jpg,name
02_11.0050.jpg,02_11,11,50,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0050.jpg,name
02_11.0051.jpg,02_11,11,51,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0051.jpg,name
02_11.0053.jpg,02_11,11,53,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0053.jpg,name
02_11.0055.jpg,02_11,11,55,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0055.jpg,name
02_11.0058.jpg,02_11,11,58,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_11/02_11.0058.jpg,name
02_13.0060.jpg,02_13,13,60,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0060.jpg,thank
02_13.0061.jpg,02_13,13,61,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0061.jpg,thank
02_13.0062.jpg,02_13,13,62,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0062.jpg,thank
02_13.0065.jpg,02_13,13,65,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0065.jpg,thank
02_13.0066.jpg,02_13,13,66,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0066.jpg,thank
02_13.0067.jpg,02_13,13,67,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0067.jpg,thank
02_13.0068.jpg,02_13,13,68,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0068.jpg,thank
02_13.0069.jpg,02_13,13,69,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0069.jpg,thank
02_13.0070.jpg,02_13,13,70,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_13/02_13.0070.jpg,thank
02_15.0063.jpg,02_15,15,63,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0063.jpg,sorry
02_15.0064.jpg,02_15,15,64,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0064.jpg,sorry
02_15.0065.jpg,02_15,15,65,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0065.jpg,sorry
02_15.0066.jpg,02_15,15,66,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0066.jpg,sorry
02_15.0067.jpg,02_15,15,67,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0067.jpg,sorry
02_15.0068.jpg,02_15,15,68,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0068.jpg,sorry
02_15.0069.jpg,02_15,15,69,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0069.jpg,sorry
02_15.0070.jpg,02_15,15,70,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0070.jpg,sorry
02_15.0071.jpg,02_15,15,71,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0071.jpg,sorry
02_15.0072.jpg,02_15,15,72,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0072.jpg,sorry
02_15.0073.jpg,02_15,15,73,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0073.jpg,sorry
02_15.0074.jpg,02_15,15,74,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0074.jpg,sorry
02_15.0075.jpg,02_15,15,75,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0075.jpg,sorry
02_15.0076.jpg,02_15,15,76,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0076.jpg,sorry
02_15.0077.jpg,02_15,15,77,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0077.jpg,sorry
02_15.0078.jpg,02_15,15,78,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0078.jpg,sorry
02_15.0079.jpg,02_15,15,79,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0079.jpg,sorry
02_15.0080.jpg,02_15,15,80,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_15/02_15.0080.jpg,sorry
02_16.0043.jpg,02_16,16,43,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0043.jpg,eat
02_16.0044.jpg,02_16,16,44,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0044.jpg,eat
02_16.0045.jpg,02_16,16,45,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0045.jpg,eat
02_16.0046.jpg,02_16,16,46,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0046.jpg,eat
02_16.0047.jpg,02_16,16,47,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0047.jpg,eat
02_16.0048.jpg,02_16,16,48,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0048.jpg,eat
02_16.0049.jpg,02_16,16,49,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_16/02_16.0049.jpg,eat
02_55.0046.jpg,02_55,55,46,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_55/02_55.0046.jpg,end
02_55.0047.jpg,02_55,55,47,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_55/02_55.0047.jpg,end
02_55.0048.jpg,02_55,55,48,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_55/02_55.0048.jpg,end
02_55.0051.jpg,02_55,55,51,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_55/02_55.0051.jpg,end
02_55.0052.jpg,02_55,55,52,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_55/02_55.0052.jpg,end
02_60.0027.jpg,02_60,60,27,/content/drive/MyDrive/2022-2 ipynb/AISTAT/num5 data/KSL_mp_all/02_60/02_60.0027.jpg,no
